Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day,Q1_15 Total Bottles Sold,Q1_15 Average Margin Ratio,Q1_15 Average Sale (Dollars),Q1_15 Total Sales (Dollars),Q1_15 Total Transactions,Q1_15 Average Volume per Sale (Liters),Q1_15 Total Volume Sold (Liters),Q1_15 DaysOpen,Q1_15 Average Price per Bottle (Dollars),Q1_15 Average Price per Liter (Dollars),Q1_15 Average Margin,Q1_15 Average Sales per Day,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
4696,WEST DES MOINES,50266,Polk,6742,0.333668634529,51.3856264501,44294.41,862,3.38186774942,2915.17,29,9.2366937355,18.8914581767,17.1466009281,121.354547945,1889,0.333767851918,58.9817,11796.34,200,4.01105,802.21,7,9.21845,18.9412404762,19.68805,129.63010989,1987,0.333691700607,41.2440251572,13115.6,318,2.73210691824,868.81,12,8.69396226415,18.6483302066,13.7634591195,144.127472527
4697,IOWA CITY,52240,Johnson,43941,0.333821735761,243.972236842,370837.8,1520,11.0562697368,16805.53,52,13.6784736842,23.0910950237,81.4011513158,1015.9939726,12202,0.333763806966,273.548991354,94921.5,347,10.6788184438,3705.55,12,12.8119020173,22.8753718952,91.2312391931,1043.09340659,8945,0.333577466497,254.020122324,83064.58,327,11.4840978593,3755.3,13,12.5967889908,23.3768408158,84.7091743119,912.797582418
4698,FAIRFIELD,52556,Jefferson,5454,0.333673633272,115.925692771,38487.33,332,8.59397590361,2853.2,25,12.6043373494,16.5176247849,38.6786144578,105.444739726,1275,0.333592441213,106.604269663,9487.78,89,7.9297752809,705.75,6,12.9540449438,18.2362386303,35.5648314607,104.261318681,1749,0.333848914342,104.47864,13059.83,125,7.52,940.0,9,13.9756,19.1218484712,34.89008,143.514615385
4699,BETTENDORF,52722,Scott,2220,0.334245770264,138.652116183,33415.16,241,8.34970954357,2012.28,20,15.6351037344,18.4592287947,46.3406224066,91.5483835616,474,0.334198206572,150.565098039,7678.82,51,8.94117647059,456.0,5,16.0333333333,18.1275070028,50.3270588235,84.3826373626,389,0.333475540258,111.886956522,5146.8,46,7.75695652174,356.82,4,14.0117391304,17.970926501,37.3106521739,56.5582417582
4700,ALLISON,50602,Butler,3286,0.33483116433,77.3953714286,40632.57,525,7.27495238095,3819.35,28,12.674647619,13.2142612245,26.0091619048,111.322109589,739,0.33460855296,69.8111363636,9215.07,132,6.33598484848,836.35,6,12.5216666667,13.898989899,23.4289393939,101.264505495,699,0.334783330805,71.5458474576,8442.41,118,6.79296610169,801.57,6,12.7807627119,13.2311602098,24.0633050847,92.7737362637
4701,BOONE,50036,Boone,1652,0.334500029833,167.015,19707.77,118,16.8559322034,1989.0,17,13.6400847458,13.5112873285,56.0377118644,53.993890411,252,0.334372442286,145.327894737,2761.23,19,16.2631578947,309.0,3,12.5484210526,11.920802005,48.7057894737,30.3431868132,499,0.334777015507,105.085882353,5359.38,51,11.4631372549,584.62,6,12.3521568627,16.239764239,35.2468627451,58.8942857143
4704,COUNCIL BLUFFS,51501,Pottawattamie,10473,0.333675934161,86.7912376934,61708.57,711,7.63962025316,5431.77,50,11.980281294,15.4080957052,28.9587623066,169.064575342,2175,0.333651600916,88.0224516129,13643.48,155,7.57793548387,1174.58,12,12.3418709677,15.6581274153,29.365483871,149.928351648,3752,0.333962491343,100.820209424,19256.66,191,8.51219895288,1625.83,13,10.6229842932,15.1757952473,33.6634031414,211.611648352
4705,CORALVILLE,52241,Johnson,4212,0.334305123496,165.073776435,54639.42,331,11.3746223565,3765.0,24,14.666102719,16.2635131636,55.1467069486,149.697041096,1050,0.333740684726,164.992592593,13364.4,81,11.1296296296,901.5,7,14.1345679012,16.5259494415,55.0548148148,146.861538462,900,0.333647370316,147.485,12388.74,84,9.84285714286,826.8,7,14.7176190476,16.6871031746,49.2128571429,136.14
4708,GLENWOOD,51534,Mills,9315,0.335201412222,124.873788328,126247.4,1011,11.3911968348,11516.5,45,14.2086053412,11.9408765484,41.81884273,345.883287671,2034,0.335652505145,120.019473684,27364.44,228,11.0328947368,2515.5,12,13.9214035088,11.5934502924,40.2376315789,300.708131868,2078,0.333940740649,125.530884956,28369.98,226,11.064159292,2500.5,13,14.1376106195,12.4102317741,41.9086725664,311.758021978
4711,DUBUQUE,52002,Dubuque,1992,0.333786018657,159.709060773,28907.34,181,9.06629834254,1641.0,9,14.7691712707,18.0200999737,53.308839779,79.1981917808,468,0.334468714957,157.48,6141.72,39,9.0,351.0,2,13.1233333333,17.4977777778,52.6738461538,67.4914285714,780,0.333840526017,144.485833333,10402.98,72,10.6166666667,764.4,4,14.7851388889,14.9091137566,48.215,114.318461538
4712,DUBUQUE,52001,Dubuque,3377,0.334272395505,93.3126347305,46749.63,501,6.03209580838,3022.08,26,15.0399600798,19.2201187493,31.1815169661,128.081178082,593,0.334000188472,106.274666667,7970.6,75,7.19666666667,539.75,5,15.3696,17.4595047619,35.4786666667,87.589010989,1171,0.333567211249,69.8756074766,14953.38,214,5.01971962617,1074.22,11,14.3057943925,18.2198166468,23.3056542056,164.322857143
4713,CORALVILLE,52241,Johnson,3390,0.334402527952,149.326264706,50770.93,340,9.68823529412,3294.0,24,15.8541176471,16.8359607843,49.8988823529,139.098438356,971,0.334447263456,149.08483871,13864.89,93,9.63709677419,896.25,7,15.7078494624,17.8265437788,49.8223655914,152.361428571,907,0.333814033528,148.645,12486.18,84,9.02678571429,758.25,4,14.99,18.102244898,49.5992857143,137.210769231
4715,WEST DES MOINES,50265,Polk,2526,0.334173565106,133.56625,32055.9,240,10.38125,2491.5,20,13.7885416667,14.0539206349,44.63075,87.8243835616,534,0.334510472162,124.75,6736.5,54,9.97222222222,538.5,5,13.5590740741,13.568994709,41.7211111111,74.0274725275,728,0.333463543305,136.649384615,8882.21,65,10.0015384615,650.1,5,13.5072307692,15.285003663,45.5701538462,97.6067032967
4718,WEST DES MOINES,50266,Polk,2952,0.333975321236,198.659454545,43705.08,220,13.4454545455,2958.0,19,15.3085,16.7685627706,66.3027272727,119.739945205,684,0.334336915803,178.328,10699.68,60,11.05,663.0,3,15.834,17.7650793651,59.56,117.578901099,828,0.333988841785,126.315340909,11115.75,88,8.82931818182,776.98,9,13.9648863636,16.6484307359,42.1660227273,122.151098901
4719,WEST DES MOINES,50265,Polk,2670,0.334299495937,148.387218045,39471.0,266,9.6484962406,2566.5,25,15.4094736842,16.0347440029,49.5857142857,108.139726027,660,0.333740054598,153.353538462,9967.98,65,9.92307692308,645.0,6,15.8073846154,16.2208351648,51.1633846154,109.538241758,852,0.33349100491,152.546756757,11288.46,74,9.02027027027,667.5,6,14.5441891892,18.1275160875,50.8735135135,124.049010989
4721,BURLINGTON,52601,Des Moines,1320,0.333834670956,178.92,20575.8,115,11.2173913043,1290.0,12,16.2948695652,17.1239917184,59.6984347826,56.3720547945,282,0.333461189346,170.6664,4266.66,25,11.82,295.5,3,15.9996,15.7568761905,56.9112,46.8863736264,366,0.333944372477,156.304,5470.64,35,8.31428571429,291.0,3,14.9102857143,21.1135782313,52.1571428571,60.1169230769
4722,BURLINGTON,56201,Des Moines,2100,0.333953674566,178.871688312,27546.24,154,12.2532467532,1887.0,17,14.7606493506,16.4244650588,59.7003896104,75.4691506849,414,0.333966095232,185.1375,5924.4,32,11.390625,364.5,3,15.423125,17.6267857143,61.82625,65.1032967033,702,0.333884631171,187.995,7519.8,40,12.375,495.0,6,12.81125,18.8214285714,62.763,82.6351648352
4724,NEWTON,50208,Jasper,1206,0.334878350396,130.645853659,16069.44,123,10.1365853659,1246.8,9,14.3756910569,13.9417044135,43.7107317073,44.0258630137,360,0.334974048666,133.435,4803.66,36,10.1666666667,366.0,3,14.1141666667,13.7113756614,44.6416666667,52.7874725275,840,0.333468072107,160.763835616,11735.76,73,9.90821917808,723.3,5,15.1236986301,18.2855936073,53.6095890411,128.964395604
4725,ANKENY,50023,Polk,8560,0.33420481017,76.1227833002,76579.52,1006,5.57205765408,5605.49,52,12.5760735586,17.1797516871,25.426888668,209.80690411,1913,0.333861208487,81.3061751152,17643.44,217,5.97889400922,1297.42,13,12.4052534562,17.1164352831,27.1379723502,193.883956044,2154,0.3339505538,64.0731772575,19157.88,299,4.83956521739,1447.03,14,13.0947157191,17.6663288384,21.3958528428,210.526153846
4726,ANKENY,50021,Polk,4266,0.334712730086,133.270946882,57706.32,433,9.73094688222,4213.5,40,14.0324942263,14.3130979875,44.5786143187,158.099506849,846,0.334253454864,138.237176471,11750.16,85,9.79411764706,832.5,8,14.1871764706,14.5197759104,46.1696470588,129.122637363,1288,0.33421086443,114.331323529,15549.06,136,8.72132352941,1186.1,13,13.4041911765,14.2738620448,38.1864705882,170.868791209
4727,ANKENY,50021,Polk,2208,0.334055755539,142.453142857,29915.16,210,10.1428571429,2130.0,22,14.6438095238,15.1332426304,47.5842857143,81.9593424658,570,0.333452375344,147.746938776,7239.6,49,11.4183673469,559.5,6,14.1920408163,14.6016326531,49.266122449,79.556043956,1230,0.33364024092,158.110857143,16601.64,105,10.0714285714,1057.5,7,14.6192380952,17.4190113379,52.7411428571,182.435604396
4731,CLIVE,50325,Polk,3174,0.333917980788,156.186449511,47949.24,307,9.48371335505,2911.5,25,15.4731596091,17.0434930976,52.1382410423,131.367780822,852,0.333597173113,155.19375,12415.5,80,9.525,762.0,5,15.306875,17.0973333333,51.76125,136.434065934,906,0.333709186027,164.621298701,12675.84,77,9.23766233766,711.3,5,15.0519480519,19.1634894867,54.9187012987,139.294945055
4733,URBANDALE,50322,Polk,5106,0.33419290296,154.775789474,70577.76,456,10.5322368421,4802.7,29,14.9046710526,15.973271721,51.7040789474,193.363726027,1032,0.334353278447,144.453125,13867.5,96,10.4375,1002.0,7,14.419375,15.1970238095,48.28,152.39010989,1796,0.333798273815,153.210130719,23441.15,153,10.2081699346,1561.85,8,14.0447712418,16.3972953626,51.1184313725,257.595054945
4734,URBANDALE,50322,Polk,6091,0.334344984844,146.575,75632.7,516,11.2688953488,5814.75,45,13.9465116279,14.4440919158,48.9831007752,207.212876712,1578,0.334087733983,151.495522388,20300.4,134,11.2052238806,1501.5,11,14.1817910448,14.7114712154,50.6073134328,223.081318681,1368,0.334443031329,146.449380531,16548.78,113,11.7345132743,1326.0,9,14.0686725664,14.1472229246,48.9138053097,181.854725275
4736,MARION,52302,Linn,2188,0.334511081771,130.312121212,30102.1,231,9.25974025974,2139.0,17,14.8715151515,17.0345083488,43.5532467532,82.4715068493,480,0.334434425443,153.045,6121.8,40,12.15,486.0,4,14.34025,15.9481428571,51.1425,67.2725274725,822,0.333936911408,160.382857143,10104.12,63,11.2142857143,706.5,5,14.2612698413,18.8317762661,53.55,111.034285714
4740,COUNCIL BLUFFS,51501,Pottawattamie,3096,0.333895570207,153.153818182,42117.3,275,9.76363636364,2685.0,23,14.2648727273,16.3232969697,51.1245818182,115.389863014,822,0.333494239674,144.883714286,10141.86,70,9.36428571429,655.5,6,13.0811428571,16.3051360544,48.3145714286,111.449010989,1188,0.333936211843,159.448543689,16423.2,103,9.39902912621,968.1,6,14.7306796117,17.9921359223,53.2077669903,180.474725275
4741,COUNCIL BLUFFS,51503,Pottawattamie,4694,0.334181180851,141.95982801,57777.65,407,9.95454545455,4051.5,30,13.533046683,15.067029367,47.4259213759,158.294931507,942,0.33381039508,138.828648649,10273.32,74,10.6418918919,787.5,7,12.2545945946,14.1946203346,46.3224324324,112.893626374,852,0.334092904544,133.864864865,9906.0,74,10.5405405405,780.0,5,13.9022972973,14.1801801802,44.687027027,108.857142857
4743,COUNCIL BLUFFS,51503,Pottawattamie,18579,0.334847871592,122.755125577,239495.25,1951,11.4696924654,22377.37,52,13.587760123,13.1865802432,41.0856637622,656.151369863,4364,0.334684732383,121.203304904,56844.35,469,10.8265031983,5077.63,13,13.4818976546,13.6888014012,40.5330703625,624.663186813,3073,0.334209960931,116.340714286,39090.48,336,11.2763690476,3788.86,13,13.381875,13.5395308052,38.8599107143,429.565714286
4744,CEDAR RAPIDS,52402,Linn,5244,0.333990169023,121.017,62928.84,520,8.72115384615,4535.0,27,14.4288269231,17.1688168498,40.4107307692,172.407780822,1551,0.334080786666,93.0589361702,17495.08,188,7.19122340426,1351.95,6,14.8731382979,18.0026443769,31.0859042553,192.253626374,1231,0.333581562053,143.635555556,15512.64,108,10.3861111111,1121.7,6,14.1710185185,16.8675220459,47.907037037,170.468571429
4745,CEDAR RAPIDS,52404,Linn,2628,0.334582708324,150.528,35374.08,235,11.0170212766,2589.0,16,14.6534042553,15.063189463,50.3356595745,96.9152876712,732,0.334434147242,169.730526316,9674.64,57,11.9473684211,681.0,4,14.4907017544,16.1301587302,56.7294736842,106.314725275,845,0.334161361014,107.314,10194.83,95,9.15494736842,869.72,9,13.2418947368,15.4227756892,35.842,112.031098901
4746,MUSCATINE,52761,Muscatine,1170,0.334194402769,148.196470588,17635.38,119,10.6537815126,1267.8,9,15.6165546218,15.4232182873,49.4934453782,48.316109589,390,0.333903579954,149.023783784,5513.88,37,12.1216216216,448.5,3,15.0727027027,13.9763706564,49.7335135135,60.5920879121,720,0.333674984739,160.177,9610.62,60,10.33,619.8,3,14.6066666667,17.8439484127,53.431,105.611208791
4747,DAVENPORT,52803,Scott,4610,0.33444882354,165.264289474,62800.43,380,10.9182105263,4148.92,31,15.3269473684,17.0780866668,55.2134210526,172.055972603,1131,0.333692887014,184.442891566,15308.76,83,12.1445783133,1008.0,6,15.2801204819,18.0099713138,61.5457831325,168.228131868,1484,0.334033582639,143.90893617,20291.16,141,9.81914893617,1384.5,9,15.8917730496,15.895960824,48.0333333333,222.97978022
4749,DAVENPORT,52804,Scott,2638,0.33415416912,140.229863636,30850.57,220,8.36172727273,1839.58,13,13.7553636364,19.8353156587,46.8598181818,84.522109589,627,0.334458160659,116.841166667,7010.47,60,7.90883333333,474.53,3,13.2898333333,18.4130383676,39.088,77.0381318681,604,0.333474193141,162.012195122,6642.5,41,10.7219512195,439.6,4,13.6751219512,17.696271777,54.0302439024,72.9945054945
4752,BURLINGTON,52655,Des Moines,23858,0.333613889073,174.818332022,222194.1,1271,9.10029110936,11566.47,52,11.0433202203,22.1818602713,58.3139575138,608.750958904,5928,0.333577676511,168.527784615,54771.53,325,9.05261538462,2942.1,13,10.8788615385,21.5789684982,56.2141538462,601.884945055,5370,0.333523950037,181.076864111,51969.06,287,8.75609756098,2513.0,12,11.7258885017,22.3204098225,60.3879442509,571.088571429
4756,MARSHALLTOWN,50158,Marshall,1333,0.333470828822,122.885642857,17203.99,140,8.81464285714,1234.05,15,15.4334285714,17.0179396259,40.9778571429,47.1342191781,228,0.333484339457,134.8536,3371.34,25,9.24,231.0,2,14.9588,15.8469333333,44.9712,37.0476923077,570,0.333464036616,111.877424242,7383.91,66,6.83333333333,451.0,8,15.388030303,19.6499278499,37.3062121212,81.1418681319
4757,BONDURANT,50035,Polk,11041,0.334164144472,32.2577882206,102966.86,3192,2.44244047619,7796.27,53,12.3586904762,16.6198617323,10.7843671679,282.100986301,2073,0.33403421489,30.27896,22709.22,750,2.29184,1718.88,13,12.7980666667,16.8451677124,10.1255733333,249.551868132,3169,0.333712962764,39.4798905609,28859.8,731,2.89618331053,2117.11,13,13.3548837209,18.2753711621,13.1823119015,317.140659341
4760,WATERLOO,50701,Black Hawk,2124,0.33418799813,145.19814433,28168.44,194,10.1597938144,1971.0,19,14.1905670103,14.9036720668,48.4880412371,77.1738082192,642,0.334244789144,153.219642857,8580.3,56,10.5267857143,589.5,6,14.6619642857,15.4860204082,51.1532142857,94.289010989,804,0.333616465,153.458630137,11202.48,73,10.4794520548,765.0,6,14.7054794521,15.8880626223,51.1849315068,123.104175824
4762,FORT ATKINSON,52144,Winneshiek,7675,0.334283883519,77.3745523942,111496.73,1441,6.31711311589,9102.96,52,14.3470575989,13.2045127609,25.8604580153,305.470493151,1743,0.334348428772,70.2436088154,25498.43,363,5.718815427,2075.93,12,14.5736914601,12.9415801729,23.485785124,280.202527473,1514,0.333924019353,71.7082334385,22731.51,317,5.84164037855,1851.8,13,15.1562776025,13.4733168094,23.9399053628,249.796813187
4764,FORT DODGE,50501,Webster,25828,0.333925721821,98.6268447412,236309.92,2396,5.90584724541,14150.41,46,13.3833305509,20.5956027807,32.9246869783,647.424438356,4083,0.333983934751,94.8398727735,37272.07,393,5.95763358779,2341.35,7,13.4479643766,19.8171384568,31.6677099237,409.583186813,3872,0.33392985045,75.9453304904,35618.36,469,5.3649466951,2516.16,13,13.7485714286,18.477105851,25.3525799574,391.410549451
4765,DUBUQUE,52001,Dubuque,3571,0.33373887498,77.5951226994,25296.01,326,4.50420245399,1468.37,14,10.6919018405,21.3573075447,25.8949079755,69.3041369863,931,0.333577128543,71.5480232558,6153.13,86,4.27313953488,367.49,4,10.3225581395,21.3540594001,23.868372093,67.6168131868,961,0.333500722495,87.9018055556,6328.93,72,4.63444444444,333.68,3,9.92694444444,20.8913397006,29.3090277778,69.5486813187
4767,ANKENY,50023,Polk,4611,0.334406864428,56.4794002789,40495.73,717,4.51386331939,3236.44,27,12.0336262204,17.2009183275,18.9050069735,110.947205479,1048,0.334512108812,51.464301676,9212.11,179,4.12407821229,738.21,6,11.5245251397,16.7519076397,17.2380446927,101.231978022,1093,0.334137555224,58.3443428571,10210.26,175,4.57034285714,799.81,7,12.7348571429,17.8222094609,19.5053142857,112.200659341
4768,URBANDALE,50322,Polk,3634,0.334214473572,92.6423214286,36315.79,392,7.08778061224,2778.41,75,13.2528316327,15.1083513383,30.9733163265,99.4953150685,703,0.334309527167,129.837142857,6362.02,49,10.4642857143,512.75,7,12.5136734694,14.0948688047,43.4020408163,69.9123076923,857,0.333847397546,98.2111627907,8446.16,86,7.96162790698,684.7,15,12.2409302326,14.9448062016,32.7854651163,92.8149450549
4769,ELMA,50628,Howard,5102,0.33488572614,170.444217391,78404.34,460,14.5026086957,6671.2,38,16.0262608696,13.0408488613,57.0285,214.806410959,1333,0.33436178704,159.103464567,20206.14,127,13.6614173228,1735.0,10,15.7306299213,12.3793775778,53.1678740157,222.045494505,1330,0.334629734438,153.483555556,20720.28,135,13.0796296296,1765.75,12,16.2327407407,12.9683633157,51.2939259259,227.695384615
4770,HUDSON,50643,Black Hawk,2883,0.335120431086,148.896995074,30226.09,203,11.3480295567,2303.65,18,12.0244827586,14.8833919775,49.9077832512,82.8112054795,338,0.333995460224,140.956875,4510.62,32,10.25,328.0,3,14.63375,16.8209821429,47.098125,49.5672527473,936,0.334183949108,164.784074074,8898.34,54,12.3,664.2,7,11.5833333333,15.2577954145,55.0155555556,97.783956044
4773,WEST DES MOINES,50265,Polk,5091,0.334071463894,24.3646609257,45269.54,1858,1.69590419806,3150.99,45,11.2096017223,16.9026568128,8.14004843918,124.026136986,1208,0.334097981319,28.4728428928,11417.61,401,1.99149625935,798.59,11,10.9740399002,16.4067876518,9.51174563591,125.468241758,1130,0.333639986078,23.1607223476,10260.2,443,1.61306997743,714.59,10,11.1675846501,17.6352927869,7.72702031603,112.749450549
4774,ESTHERVILLE,51334,Emmet,4992,0.334711006767,114.040447368,43335.37,380,9.70144736842,3686.55,22,10.4938157895,16.1454035088,38.1723421053,118.727041096,1240,0.33452257375,114.651318681,10433.27,91,9.65769230769,878.85,5,10.0804395604,16.5767451596,38.3332967033,114.651318681,1287,0.333683046383,101.275357143,11342.84,112,8.65401785714,969.25,7,10.3484821429,15.4234693878,33.8029464286,124.646593407
4779,MOUNT AYR,50854,Ringgold,1041,0.336150936842,152.057560976,12468.72,82,9.26451219512,759.69,6,12.9486585366,17.8232999419,50.9997560976,34.1608767123,228,0.334382816263,172.486666667,3104.76,18,11.0138888889,198.25,2,12.6311111111,16.7833068783,57.7655555556,34.1182417582,465,0.336093026768,93.8960869565,4319.22,46,7.04108695652,323.89,2,10.657826087,15.9229114907,31.3780434783,47.463956044
4780,BRITT,50423,Hancock,3559,0.334488383678,115.232871972,33302.3,289,9.51505190311,2749.85,26,11.1187889273,14.6054292305,38.5453979239,91.2391780822,610,0.333881992311,119.0336,5951.68,50,9.866,493.3,5,11.3184,15.4631809524,39.7864,65.4030769231,648,0.333746641554,103.548571429,6523.56,63,8.34523809524,525.75,7,12.0380952381,15.7603325775,34.5780952381,71.6874725275
4783,EMMETSBURG,50536,Palo Alto,3162,0.334168220869,138.104425532,32454.54,235,9.90957446809,2328.75,12,11.7501702128,15.1545248227,46.1336170213,88.9165479452,732,0.333849825895,141.167777778,7623.06,54,9.22222222222,498.0,3,11.6877777778,15.9497442681,47.1066666667,83.7698901099,894,0.333557137648,164.58,8393.58,51,13.4117647059,684.0,5,11.7245098039,14.8265359477,54.8894117647,92.2371428571
